968;IID417 - CD_FILE_NOTF;19;16;;Notification to CDirect that a new file is available on rdfbin filesystem;Security;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1142;IID3008 - transitaccounts8746;19;17;;8746 Transit Accounts;Account;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1206;IID3215 - TXN_SCAN_CBF_MANUAL_STATUS_LS;NULL;15;;;Security Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
741;IID367 - CD_BCLIML_LUXCSD_BOP_REPORT;19;18;;LuxCSD BOP reporting 1.1 [ER237309];Regulatory Report;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1039;IID2429 - RDF_SEC_AUTO_CREATE;19;15;;RDF security auto creation service;Security;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1164;IID508 - CD_STOCK_POSITIONS_REPORT;19;16;;Street Lending Stock Positions file notification to Creation Direct;Security Lending;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
33;IID38 - ALERT_CREATIONDIRECT;19;15;;;Business Alert;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
23;IID691 - CMAX_MT299;19;15;;CMAX_MT299 (CETIP);Free Format;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
945;IID804 - CREATE_MT564_PI2;19;15;;ISO MT564-CSB;MT564;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
913;IID826 - CREATE_MT699_PI2;19;15;;ISO MT699-CSB;MT699;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
262;IID2539 - ReleaseEPDEFB;19;15;;Issued by Batch2Online Sent to EPO - Message generated after arrival of EPD/EFB files to add bridge instructions to settleable collection and attempt settlement.;Security Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1378;;NULL;15;;;Access Control List;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
697;IID3309 - CBF_IN_SESE025;NULL;15;;;SESE025;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
403;IID1148 - DSWEB Securities Redenom Ref Synchro;19;17;;Financial Instruments redenominantion reference data;Security Redenomination;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
86;IID2619 - RTS_Dataserver Cash Correspondents;19;18;;Access RTS tables;CCB;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
913;IID817 - CREATE_MT596_PI2;19;15;;ISO MT596-CSB;MT596;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
21;IID3467 - RDF_FIN_SEC_POOL_FACT;NULL;NULL;;Pool factor;Security;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
33;IID54 - AM_FILE_NOTF;19;16;;Bloomberg forex files;Foreign Exchange Rate;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
59;FX Instructions Feedback;19;15;;FX Instructions Feedback;Exchange Rate;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
402;IID1063 - D.WAIT_MVS_EB_EXCHANGE_RATE_CS;19;17;;Exchange Rates from Euroclear;Foreign Exchange Rate;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
717;IID3057 - USTAX_CUSTODY_PAYMENT_LOAD;19;16;;Online service exposing UC4 jobplan P01.TAX_SYS.USTAX_CUSTODY_PAYMENT_LOAD: UsTax loader;Tax;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
721;IID1286 - HUB_IN_COLLAT_OTC_PRTFL;19;16;;Customer portfolio file for Belfius;Collateral Exposure;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
729;IID471 - CD_LOAN_STATUS_REPORT;19;18;;Street Lending Loan Status file notification to Creation Direct;Security Lending;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
292;IID79 - BalanceCalculatorSubscrRefDataNotf;19;15;"BROADCAST;10";Reference data update notified to PM Balance Subsciption;Account;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
27;IID44 - ALERT_RDF;19;15;;;Business Alert;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
292;IID79 - BalanceCalculatorSubscrRefDataNotf;19;15;"BROADCAST;10";Reference data update notified to PM Balance Subsciption;Account Relationship;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
23;FX Cash Instructions;NULL;15;;;Cash Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
292;IID79 - BalanceCalculatorSubscrRefDataNotf;19;15;"BROADCAST;10";Reference data update notified to PM Balance Subsciption;Security;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1100;IID970 - D.WAIT_CS_DTP_TCM;19;17;;;Business Day;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
301;IID605 - CD-CDI_TR_WORLDCHECK_RSS_TCM_PM;19;18;;WorldCheck RSS list for TCM (STOP P3) - Evening [STOPp3 CR19];Sanction List;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1066;IID314 - CD_AURORA_CBLCASHBALINT;19;16;;Notification of Report File Name;Regulatory Report;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
23;IID693 - CMAX_MT546;19;15;;CMAX_MT546;Security Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
721;IID1493 - HUB_OUT_EMAIL;19;16;;Email service on HUB;Proxy Voting;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1050;IID19 - AddToCashCollection;19;15;;Issued by NCCIP Backend Sent to EPO - NCCIP has released a cash instruction to be attempted for settlement;Cash Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1465;;19;17;;security masterdata, analytics;Master Data;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
21;IID868 - CSTDY_PND_PROV_MVE;19;15;libSbICSDCmseStreamExtractor.so;Notifies CmaX with Custody pending deliveries;Custody Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
23;IID1990 - Load SWIFT;19;18;;;Cash Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1010;IID9044 - HUB_IN_FUNDS_SCANNING;19;15;;;Order Routing;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1100;IID746 - CollMgrTrsPrincipal;19;15;;Request to the Collateral Manager to reflect a change of the market value of a single loan.;Lending Collateralisation Request;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
821;IID2528 - RELEASE_EOC_RECEPTION_RECO;19;16;;;Security;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
757;IID370 - CD_BELFIUS_OUT;19;18;;Collateral Portfolio outbound to Belfius;Collateral Exposure;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
307;IID24 - AddToOTCCollection;19;15;;Issued by Market Process Observer Sent to EPO - Instruction has been extracted but has yet to be made settleable. At this stage  the instruction is still invisible to the netting finders.;Security Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
729;IID486 - CD_PV_BLK_FDBCK_REP;19;18;;Outbound ProxyVoting blocking / unblocking feedback file;Proxy Voting;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
729;IID469 - CD_LOAN_STATUS_REPORT;19;18;;Street Lending Loan Status file notification to Creation Direct;Security Lending;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1100;IID966 - D.WAIT_CS_DTP_RDF_2;19;17;;;Risk Limit;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
717;IID1400 - HUB_IN_SEC_MT536_CD;19;16;;MT536 CBF file for DDR;Security Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
246;IID2117 - MoveTimeEvent;19;15;;Issued by [multiple] Sent to TEG Backend - TEG is told to move a scheduled event to another timeslot.;Market Deadline;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
42;IID9004 - XEMAC_MTU_FILE;19;18;;;Security;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
14;;19;17;;security masterdata, analytics;Master Data;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
255;IID739 - CollMgrCNeed;19;15;;Request to the Collateral Manager to increase / decrease the collateral need;Lending Collateralisation Request;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1096;IID740 - CollMgrCNeed;19;15;;Request to the Collateral Manager to increase / decrease the collateral need;Lending Collateralisation Request;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1039;IID2420 - RDF_INST_MAP_STATUS_REFRESH;19;16;;RDF-Service to refresh the issuer-institution-mapping-status - table: RDF_OWNER.SP_IP_ISSR_RATIO_DETL;Issuer;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
48;IID9011 - CD-CBF_39;19;18;;SAFIR Reference data file for SMONITOR;Scanning Data;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
47;IID3461 - Custody Event URF flag;NULL;15;;URF flag set by IRMA (Credit) on custody event payment;Custody Event;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1066;IID1141 - DSSINSTRUCTIONS;19;17;;;Cash Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
403;IID1150 - DSWEB Securities Tax Specicificities Synchro;19;17;;Financial Instruments taxation specificity description;Security;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
913;IID827 - CREATE_MT700_PI2;19;15;;ISO MT700-CSB;MT700;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
56;IID39 - ALERT_CSE;19;15;;;Business Alert;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
21;IID3408 - CSTDY_PDC_CBF_CMAX;NULL;15;;;Custody Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
715;IID1436 - HUB_OUT_COLLAT_ASX;19;15;;;Account;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
21;IID3468 - RDF_FIN_SEC_RED_EARLY;NULL;NULL;;Early redemption;Security;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
697;IID3310 - CBF_IN_SESE027;NULL;15;;;SESE027;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1066;IID306 - CD_AURORA_CBLCASHBAL;19;16;;Notification of Report File Name;Regulatory Report;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1104;IID2827 - SettlementCycleUpdateOTCPeriodRequest;19;15;;;Settlement Request;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
737;IID489 - CD_RATE_REQ;19;18;;FX rates request - interface to CD application [ER296645];Foreign Exchange Rate;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
945;IID807 - CREATE_MT566_PI2;19;15;;ISO MT566-CSB;MT566;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
913;IID768 - CREATE_MT196_PI2;19;15;;ISO MT196-CSB;MT196;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
968;IID2419 - RDF_INST_MAP_RATIO_REFRESH;19;16;"RDF_STREAMING_PACK;INST_OID";RDF-Service to refresh the issuer-institution-mapping-ratio - table: RDF_OWNER.SP_INSTR_IP_ISSR_INFO;Issuer;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
717;IID553 - CD-CBF_51;19;18;;CDSFTP migrated WSS pricing file;Security Price;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1378;;NULL;15;;;Access Control List;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
968;IID2877 - STOPIssuerFeed;19;18;;Issuer data feed ;Issuer;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
281;IID650 - CHECK_PENDING_CBF_C725;19;17;;CheckPendingCBF_C725_NR1.ksh;Cash Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
42;IID9003 - XEMAC_EUREX_OWN_ISSUE_FILE;19;18;;Xemac own issues file in the payload;Security;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1220;IID2780 - SEND_NGN_TO_EOC;19;16;;New Global Notes;Security;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1377;End-user Activity auditing;NULL;15;;Raise audit event message;UI Activity Audit;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
825;IID2790 - SEND_REAL_REQ_TO_EOC;19;18;;Realignment instructions;Security Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1090;IID2459 - RdseCashInsStatusNotification;19;16;;Notification of instruction creation / modifications;Cash Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1212;IID3214 - TXN_SCAN_CBF_FEEDBACK_LS;NULL;15;;One outbound queue per customer inbound channel (MQ, SWIFT, CASCADE PC / CASCADE GUI, File);Security Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
262;IID11 - SEND_ACE_TO_EOC;19;16;;;ACE File;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
264;IID2347 - PUBL_PM_SCB_BOOKING_CONSISTENCY_CMAX;19;16;libSbSCBCmseStreamExtractor.so;Position consistency notification for SCB flow;Position;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
264;IID2347 - PUBL_PM_SCB_BOOKING_CONSISTENCY_CMAX;19;16;libSbSCBCmseStreamExtractor.so;Position consistency notification for SCB flow;Security Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
729;IID400 - CD_DAILY_CORP_EVENT_CBF;19;18;;File for Aurora;Custody Event;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1220;IID3265 - EB_COMPLETE_BRIDGE;NULL;NULL;;;Security Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
715;IID1467 - HUB_OUT_COLLAT_IBERCLEAR;19;15;;;Forecast Report;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1456;IID3185 - CDOC_WMB_STATEMENT;19;15;;Statements;Position;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
561;IID2683 - RUN_SMON_LIST_IMPORT;19;18;;Thomson Reuters Sanction Lists Import to SMONITOR;Thomson Reuters Sanction Lists;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
28;IID320 - CD_AURORA_INS_REPORT;19;16;;Blue book - RTS settlement instructions - interface to Aurora [ER293136];Regulatory Report;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
28;IID2111 - MonSystAlert;19;18;;Polls table for an alert coming from external system via interface tables;Business Alert;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
194;IID6 - AccountUpdateProcessRequest;19;15;;Issued by DB Trigger Sent to EPO - RDM signals that a credit line or account profile has been updated.;Account;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1374;IID3323 - XACT_CBF_HUB_IN_SEC_SEMT013;NULL;15;;Security restriction submitted from Xact;SEMT013;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
729;IID391 - CD_CUSTOMER_POSITION_CBF;19;18;;CBF customer positions file notification to Creation Direct;Position;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
403;IID366 - CD_BCLIML_LUXCSD_BOP_REPORT;19;16;;LuxCSD BOP reporting 1.1 [ER237309];Regulatory Report;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1100;IID934 - D.WAIT_CS_CUST_INTEREST_CALC_RDF;19;17;;Customer Interests Calculation;Customer Interests;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
193;IID3449 - CUSTDY_IPU_REQ;NULL;NULL;;Custody detachment process;Security Restriction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
729;IID456 - CD_LENDING_LIMITS_FEEDBACK_CDI;19;18;;Lending Limits Validation Feedback file notification to Creation Direct;Security Lending;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1100;IID983 - D.WAIT_CS_NEW_DAY_COL;19;17;;Reset TGT confirmation file period;T2 Event;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
408;IID32 - AL_EXT_SETT_FROM_SWIFT;19;18;;inx statuses;Security Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1100;IID914 - D.WAIT_CS_BUSDATE_CHANGE_DDR;19;17;;CBL Business Date;Business Day;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
530;IID2454 - RDFINSTETL2;19;17;;;Institution;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1415;IID3294 - CBF_PM_IN_SESE030;NULL;15;;;SESE030;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
913;IID816 - CREATE_MT595_PI2;19;15;;ISO MT595-CSB;MT595;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
335;IID3150 - CCS_CITCO_TRAILER_FEE_CLIENT_TRANS;19;16;;;Order Routing;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
105;IID3158 - DWH_CORONA_ACCOUNTS;19;18;;Safekeeping accounts and security accounts;Account;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
416;IID280 - CD_4SF_REPORT;19;16;;CD_4SF_REPORT;Security Lending;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
255;IID1133 - DirectRemoveFromCashCollectionForClosure;19;15;;Issued by EPO Sent to NCCP CCM - NCCIP is bulk deleting cashtxns into RTS/Creation DB following a market closure.;Cash Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1062;IID2560 - RemoveFromCashCollection;19;15;;;Cash Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
279;IID2881 - T2_TIMELINE_BUSINESS_EVENT;19;15;;;Business Event;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1104;IID2828 - SettlementCycleWithCPDCFBRequest;19;15;;;Settlement Request;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
530;IID2441 - RDFCITYETL2;19;17;;;City;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
50;IID50 - ALERT_WITH_ATTACHED_FILE_STOP;19;15;;;Business Alert;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
715;IID1433 - HUB_OUT_COLLAT_ASX;19;15;;HUB service for routing of CMAX messages from CMAX to ASX;Security Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
23;IID2762 - SEND_IBC_BUS_DAY_CHANGE;19;16;;D.WAIT_SB_BUS_DAY_CHANGE_CMAX_IBC;Business Day;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
280;IID2464 - RdseFullSynchronisation;19;15;;RDSE Settle Change Number processing completed;Cash Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1379;IID3283 - Portlet integration in Portal;NULL;NULL;;Representation of - synchronous - interface between Portal 'infrastructure' and backend portlet of CmaX application;Portal Integration;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
280;IID2464 - RdseFullSynchronisation;19;15;;RDSE Settle Change Number processing completed;Position;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
403;Depository Data;19;18;;;Depository;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
280;IID2464 - RdseFullSynchronisation;19;15;;RDSE Settle Change Number processing completed;Security Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
390;IID3227 - EOC Delivery Instruction Proposal;NULL;15;;Bridge delivery instructions proposed by Euroclear.  Inbound connectivity via Mainframe to TXQGateway / SRD;Security Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1394;IID3424 - MT565;NULL;15;;MT565 instruction of 1CAS customers on DE instruments sent to KADI for decision management;MT565;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
813;IID299 - CD_AURORA_CBFCASHBAL;19;18;;CBF Cash Balances Report for Aurora;Regulatory Report;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1413;;NULL;15;;Raise audit event message;UI Activity Audit;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1379;Portlet integration in Portal;NULL;NULL;;;Portal Integration;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
386;IID3226 - CBL Instruction Feedback Receipt;NULL;NULL;;Euroclear settlement feedback for CBL proposed deliveries.  Inbound connectivity via Mainframe to TXQGateway / SRD;Security Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
262;IID940 - D.WAIT_CS_DFTMJA02_MVS;19;17;;Used in HS60 reconciliation processing;Security;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
825;IID2805 - SEND_SRCFILE_TO_EOC;19;18;;SRC file sent to Euroclear;Position;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1224;IID2792 - SEND_REAL_REQ_TO_EOC;19;16;;Realignment instructions;Security Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1086;IID2460 - RdseCashInsStatusNotification;19;16;;Notification of instruction creation / modifications;Cash Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1196;IID3140 - CCS_CDS_ACTIVITY_HOLDING;19;18;;Transfer and load of CCS positions in CDS;Position;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1383;IID3407 - PM_CMAX_CUT_NOTF;NULL;15;;;Security Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
27;IID957 - D.WAIT_CS_DTP_DSRV;19;17;;Security Prices copied from RDF 5 times/day;Security Price;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1142;IID358 - CD_BARCLAYS_AM_REPORT;19;16;;Accounts date for Barclays London / acct barcl;Account;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1383;IID3407 - PM_CMAX_CUT_NOTF;NULL;15;;;Security Positions;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
292;IID2336 - PUBL_PM_ICSD_BOOKING_CONSISTENCY_CMAX;19;16;libSbICSDCmseStreamExtractor.so;Position consistency notification for ICSD flow;Position;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1100;IID921 - D.WAIT_CS_BUSDATE_CHANGE_T2;19;17;;;T2 Event;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
292;IID2336 - PUBL_PM_ICSD_BOOKING_CONSISTENCY_CMAX;19;16;libSbICSDCmseStreamExtractor.so;Position consistency notification for ICSD flow;Security Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1066;IID728 - COCP_NOSTRO_AGGR_CASH_EXTR;19;17;;Extra cash aggregations;Cash Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
416;IID9060 - EQUILEND_OUT_INTERFACE;NULL;NULL;;;Security Lending;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
546;IID809 - CREATE_MT568_EXCEPTION;19;15;;CREATE_MT568_EXCEPTION;MT568;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1480;IID3180 - WMB_CCS_SWIFT_MT_MESSAGE;19;15;;Inbound SWIFT MT messages;Order Routing;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1100;IID743 - CollMgrSettlementRollback;19;15;;Control message to CrStreetCollMgrService: instructs it to loigcally delete settlement-related messages that it has put on hold during the execution of a settlement batch. This message is only to put sent if the batch has to be rolled back.;Lending Collateralisation Request;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
255;IID2196 - OTCCleanUpRequest;19;15;;Delete all pipelines that have already been logically deleted.;Security Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1082;IID16 - AddTimeEvent;19;15;;Issued by RTS/NCCIP Deadline Loaders Sent to TEG Backend - TEG is told to add scheduled events;CCB Deadline;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
151;IID893 - D.WAIT_CMAX_CLS_COLL_REP_DTP_CS;19;17;;ASF Collateral Pieces;Collateral Exposure;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
913;IID799 - CREATE_MT548_PI2;19;15;;ISO MT548-CSB;MT548;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1220;IID2749 - SEND_CLCE_TO_EOC;19;16;;CDirect send of CLCE file to Euroclear;Account;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1100;IID2746 - SEND_CHCK_TO_EOC;19;16;;Checking Data file to Euroclear Bridge;Security Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
913;IID829 - CREATE_MT799_PI2;19;15;;ISO MT799-CSB;MT799;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1383;IID3401 - PUBL_PM_CBF_TIMELINE_CMAX;NULL;15;;;T2S Event;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1415;IID3332 - LUXCSD_PM_IN_SEMT013;NULL;15;;;SEMT013;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
10;IID3081 - ;19;18;;CBF Holding File for ISS Proxy Voting (over CDI);Proxy Voting;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
262;IID2710 - SECINS_DEPXMISSION;19;17;;C2 Interface to CBF (after S1 / EB1 / EB2 / DTP).  Security instructions to settle on Dep43;Depository;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
725;IID384 - CD_CMAX_REPORTS;19;18;;CMAX reports;Collateral Exposure;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
24;IID3425 - MT566;NULL;15;;Feedback to 1CAS MT565 sent earlier (MT566 on DE instruments sent by KADI for 1CAS customers);MT566;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
262;IID2710 - SECINS_DEPXMISSION;19;17;;C2 Interface to CBF (after S1 / EB1 / EB2 / DTP).  Security instructions to settle on Dep43;Security Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
255;IID2309 - PRCRule13Request;19;15;;Execute PRC rule 13;Settlement Production Rules;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1100;IID911 - D.WAIT_CS_ARM_PRE_XXX_NCMS_RDF;19;17;;;Collateral Value;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
813;IID311 - CD_AURORA_CBLCASHBAL_DLY;19;18;;CBL daily cash balances for Aurora;Regulatory Report;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
301;IID595 - CD-CDI_TR_OFAC_COUNTRY_AM;19;18;;OFAC country morning list (STOP P3) - TCM only;Sanction List;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
255;IID2313 - PRCRule15Request;19;15;;Execute PRC rule 15;Settlement Production Rules;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
671;IID705 - CMRDFSE_Cmax_Security;19;18;;;Security;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
304;IID2269 - BalanceCalculatorCompRefDataNotf;19;15;;Account update notification;Account;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
301;IID599 - CD-CDI_TR_OFAC_COUNTRY_PM;19;18;;OFAC country evening list (STOP P3) - SMON+TCM (4 destinations);Sanction List;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
304;IID2269 - BalanceCalculatorCompRefDataNotf;19;15;;Account update notification;Account Relationship;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
909;IID1570 - HUB_OUT_FUNDS_SM_ORDER_EXEC_ADVICE;NULL;15;;Secondary market order execution advice outbound;Order Routing;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
304;IID2269 - BalanceCalculatorCompRefDataNotf;19;15;;Account update notification;Security;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
198;IID2505 - RELEASE_CURREXCHG;19;16;;D.WAIT_SB_CURREXCHG_CS;Foreign Exchange Rate;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
21;IID880 - Custody_Dataserver Security Income Events;19;18;;Queue on Custody propagated to Dataserver DB;Custody Event;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1066;IID727 - COCP_NEWMOD_INS_EOC_EXTR;19;17;;EOC new and modified cash instructions;Cash Instruction;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
329;IID3451 - CUSTODY_EVENT;NULL;18;;Scheduled custody event generated by IAGEN;Custody Event;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
374;IID2667 - RUN_ACCOUNT_ENTITLEMENT;19;16;;;Custody Event;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
715;IID1462 - HUB_OUT_COLLAT_IBERCLEAR;19;15;;;MT299;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
1100;IID747 - CollMgrTrsPrincipalFull;19;15;;Request to the Collateral Manager to reflect changes of the market value of all loans;Lending Collateralisation Request;1;2017-01-16 10:10:10';2017-01-16 10:10:10'
